"","sex","tissue","treatment","gene","samples","counts"
"793","male","hypothalamus","inc.d3","AVPR1B","x.o163.w101_male_hypothalamus_inc.d3",4.99168440102895
"794","male","hypothalamus","bldg","AVPR1B","x.o30.g134_male_hypothalamus_bldg",5.07200416124372
"795","male","hypothalamus","hatch","AVPR1B","x.r178_male_hypothalamus_hatch",4.88345779806962
"796","male","hypothalamus","inc.d3","AVPR1B","x.r64.g140_male_hypothalamus_inc.d3",5.09484048836645
"797","male","hypothalamus","inc.d17","AVPR1B","x.y132.w76_male_hypothalamus_inc.d17",5.14746259312236
"798","male","hypothalamus","n9","AVPR1B","y131.w185.x_male_hypothalamus_n9",4.64302625876119
"799","male","hypothalamus","inc.d9","AVPR1B","y95.g131.x_male_hypothalamus_inc.d9",4.78389607603417
"800","male","hypothalamus","control","BRCA1","L.R3_male_hypothalamus_control",6.88788920342877
"801","male","hypothalamus","control","BRCA1","L.W3_male_hypothalamus_control",6.95051052016487
"802","male","hypothalamus","n5","BRCA1","blk12.x_male_hypothalamus_n5.NYNO",6.34789908554279
"803","male","hypothalamus","inc.d9","BRCA1","blu108.w40.o158_male_hypothalamus_inc.d9",6.15742255000559
"804","male","hypothalamus","bldg","BRCA1","blu114.r38.w198_male_hypothalamus_bldg",6.54573703657216
"805","male","hypothalamus","n5","BRCA1","blu37.r65.x_male_hypothalamus_n5",6.32452657976719
"806","male","hypothalamus","n5","BRCA1","d.s008.y.blk_male_hypothalamus_n5",6.20557370615747
"807","male","hypothalamus","lay","BRCA1","g.s.blk.y_male_hypothalamus_lay",6.74475416789604
"808","male","hypothalamus","hatch","BRCA1","g114.w83.x_male_hypothalamus_hatch",6.80579613953843
"809","male","hypothalamus","inc.d3","BRCA1","g146.blu51_male_hypothalamus_inc.d3.NYNO",6.40513208967296
"810","male","hypothalamus","hatch","BRCA1","g53.y84_male_hypothalamus_hatch",7.12276903566389
"811","male","hypothalamus","hatch","BRCA1","o39.y77.x_male_hypothalamus_hatch",6.23042958428681
"812","male","hypothalamus","inc.d9","BRCA1","o49.x_male_hypothalamus_inc.d9",6.65768203052455
"813","male","hypothalamus","lay","BRCA1","pk.w.s141.o_male_hypothalamus_lay",6.39709840538756
"814","male","hypothalamus","lay","BRCA1","r.s116.blk.pu_male_hypothalamus_lay",6.08811768326493
"815","male","hypothalamus","lay","BRCA1","r190.o43.x_male_hypothalamus_lay",6.65262201672957
"816","male","hypothalamus","hatch","BRCA1","r41.w99.x_male_hypothalamus_hatch",6.02368476131711
"817","male","hypothalamus","bldg","BRCA1","s.pu148.blk.r_male_hypothalamus_bldg",6.79418584391952
"818","male","hypothalamus","lay","BRCA1","s150.w.g.blk_male_hypothalamus_lay",6.6280530586174
"819","male","hypothalamus","inc.d9","BRCA1","w34.x_male_hypothalamus_inc.d9",6.48249514754582
"820","male","hypothalamus","inc.d9","BRCA1","x.blu106.o153_male_hypothalamus_inc.d9",6.34209121288082
"821","male","hypothalamus","n5","BRCA1","x.blu30_male_hypothalamus_n5",6.27753415933043
"822","male","hypothalamus","control","BRCA1","x.g.g.ATLAS_male_hypothalamus_control",5.68457090578197
"823","male","hypothalamus","inc.d3","BRCA1","x.g147.blu28_male_hypothalamus_inc.d3",6.15317918197445
"824","male","hypothalamus","inc.d3","BRCA1","x.o163.w101_male_hypothalamus_inc.d3",6.73723007553803
"825","male","hypothalamus","bldg","BRCA1","x.o30.g134_male_hypothalamus_bldg",6.59903627114591
"826","male","hypothalamus","hatch","BRCA1","x.r178_male_hypothalamus_hatch",6.81494161455067
"827","male","hypothalamus","inc.d3","BRCA1","x.r64.g140_male_hypothalamus_inc.d3",6.20179648670405
"828","male","hypothalamus","inc.d17","BRCA1","x.y132.w76_male_hypothalamus_inc.d17",6.50679252875314
"829","male","hypothalamus","n9","BRCA1","y131.w185.x_male_hypothalamus_n9",6.65884422335817
"830","male","hypothalamus","inc.d9","BRCA1","y95.g131.x_male_hypothalamus_inc.d9",6.36549122249049
"831","male","hypothalamus","control","MYC","L.R3_male_hypothalamus_control",6.5527317158669
"832","male","hypothalamus","control","MYC","L.W3_male_hypothalamus_control",6.5845566614448
"833","male","hypothalamus","n5","MYC","blk12.x_male_hypothalamus_n5.NYNO",6.08802185666918
"834","male","hypothalamus","inc.d9","MYC","blu108.w40.o158_male_hypothalamus_inc.d9",6.53655380264665
"835","male","hypothalamus","bldg","MYC","blu114.r38.w198_male_hypothalamus_bldg",6.63944095894853
"836","male","hypothalamus","n5","MYC","blu37.r65.x_male_hypothalamus_n5",6.33728732681523
"837","male","hypothalamus","n5","MYC","d.s008.y.blk_male_hypothalamus_n5",6.31869042133784
"838","male","hypothalamus","lay","MYC","g.s.blk.y_male_hypothalamus_lay",6.98849111269393
"839","male","hypothalamus","hatch","MYC","g114.w83.x_male_hypothalamus_hatch",6.38454063300308
"840","male","hypothalamus","inc.d3","MYC","g146.blu51_male_hypothalamus_inc.d3.NYNO",6.41883892429999
"841","male","hypothalamus","hatch","MYC","g53.y84_male_hypothalamus_hatch",6.21013597664769
"842","male","hypothalamus","hatch","MYC","o39.y77.x_male_hypothalamus_hatch",6.31092047929834
"843","male","hypothalamus","inc.d9","MYC","o49.x_male_hypothalamus_inc.d9",6.04802644290523
"844","male","hypothalamus","lay","MYC","pk.w.s141.o_male_hypothalamus_lay",6.24438897366998
"845","male","hypothalamus","lay","MYC","r.s116.blk.pu_male_hypothalamus_lay",6.41945931453375
"846","male","hypothalamus","lay","MYC","r190.o43.x_male_hypothalamus_lay",6.19140777196903
"847","male","hypothalamus","hatch","MYC","r41.w99.x_male_hypothalamus_hatch",6.41701753416251
"848","male","hypothalamus","bldg","MYC","s.pu148.blk.r_male_hypothalamus_bldg",6.62374374415452
"849","male","hypothalamus","lay","MYC","s150.w.g.blk_male_hypothalamus_lay",6.16843967236168
"850","male","hypothalamus","inc.d9","MYC","w34.x_male_hypothalamus_inc.d9",6.34342799560051
"851","male","hypothalamus","inc.d9","MYC","x.blu106.o153_male_hypothalamus_inc.d9",6.31116112384214
"852","male","hypothalamus","n5","MYC","x.blu30_male_hypothalamus_n5",6.27753415933043
"853","male","hypothalamus","control","MYC","x.g.g.ATLAS_male_hypothalamus_control",6.55990961047092
"854","male","hypothalamus","inc.d3","MYC","x.g147.blu28_male_hypothalamus_inc.d3",6.46997073136796
"855","male","hypothalamus","inc.d3","MYC","x.o163.w101_male_hypothalamus_inc.d3",6.29826951322536
"856","male","hypothalamus","bldg","MYC","x.o30.g134_male_hypothalamus_bldg",6.65116232473826
"857","male","hypothalamus","hatch","MYC","x.r178_male_hypothalamus_hatch",6.35763846187357
"858","male","hypothalamus","inc.d3","MYC","x.r64.g140_male_hypothalamus_inc.d3",6.42983658400671
"859","male","hypothalamus","inc.d17","MYC","x.y132.w76_male_hypothalamus_inc.d17",6.38146755906304
"860","male","hypothalamus","n9","MYC","y131.w185.x_male_hypothalamus_n9",6.31200650270495
"861","male","hypothalamus","inc.d9","MYC","y95.g131.x_male_hypothalamus_inc.d9",6.19268177528473
"862","male","hypothalamus","control","PALB2","L.R3_male_hypothalamus_control",7.56933240569818
"863","male","hypothalamus","control","PALB2","L.W3_male_hypothalamus_control",7.47350202464148
"864","male","hypothalamus","n5","PALB2","blk12.x_male_hypothalamus_n5.NYNO",7.92561235053651
"865","male","hypothalamus","inc.d9","PALB2","blu108.w40.o158_male_hypothalamus_inc.d9",7.76803415034318
"866","male","hypothalamus","bldg","PALB2","blu114.r38.w198_male_hypothalamus_bldg",7.70213118011963
"867","male","hypothalamus","n5","PALB2","blu37.r65.x_male_hypothalamus_n5",7.8535810598207
"868","male","hypothalamus","n5","PALB2","d.s008.y.blk_male_hypothalamus_n5",7.93122677608125
"869","male","hypothalamus","lay","PALB2","g.s.blk.y_male_hypothalamus_lay",7.4467879506777
"870","male","hypothalamus","hatch","PALB2","g114.w83.x_male_hypothalamus_hatch",7.78385153412623
"871","male","hypothalamus","inc.d3","PALB2","g146.blu51_male_hypothalamus_inc.d3.NYNO",7.64853774345501
"872","male","hypothalamus","hatch","PALB2","g53.y84_male_hypothalamus_hatch",7.57842375379444
"873","male","hypothalamus","hatch","PALB2","o39.y77.x_male_hypothalamus_hatch",7.81962865942791
"874","male","hypothalamus","inc.d9","PALB2","o49.x_male_hypothalamus_inc.d9",7.83682857464012
"875","male","hypothalamus","lay","PALB2","pk.w.s141.o_male_hypothalamus_lay",7.7882762991352
"876","male","hypothalamus","lay","PALB2","r.s116.blk.pu_male_hypothalamus_lay",7.69398524087135
"877","male","hypothalamus","lay","PALB2","r190.o43.x_male_hypothalamus_lay",7.97129329398677
"878","male","hypothalamus","hatch","PALB2","r41.w99.x_male_hypothalamus_hatch",8.09636214571934
"879","male","hypothalamus","bldg","PALB2","s.pu148.blk.r_male_hypothalamus_bldg",7.72758155827087
"880","male","hypothalamus","lay","PALB2","s150.w.g.blk_male_hypothalamus_lay",8.09891792748135
"881","male","hypothalamus","inc.d9","PALB2","w34.x_male_hypothalamus_inc.d9",7.98309697876006
"882","male","hypothalamus","inc.d9","PALB2","x.blu106.o153_male_hypothalamus_inc.d9",7.80956934701054
"883","male","hypothalamus","n5","PALB2","x.blu30_male_hypothalamus_n5",7.60201648033806
"884","male","hypothalamus","control","PALB2","x.g.g.ATLAS_male_hypothalamus_control",7.24058661093387
"885","male","hypothalamus","inc.d3","PALB2","x.g147.blu28_male_hypothalamus_inc.d3",7.99884109866056
"886","male","hypothalamus","inc.d3","PALB2","x.o163.w101_male_hypothalamus_inc.d3",7.85519991767709
"887","male","hypothalamus","bldg","PALB2","x.o30.g134_male_hypothalamus_bldg",8.02290544249126
"888","male","hypothalamus","hatch","PALB2","x.r178_male_hypothalamus_hatch",7.73183222566433
"889","male","hypothalamus","inc.d3","PALB2","x.r64.g140_male_hypothalamus_inc.d3",8.14956904712062
"890","male","hypothalamus","inc.d17","PALB2","x.y132.w76_male_hypothalamus_inc.d17",8.07595192897414
"891","male","hypothalamus","n9","PALB2","y131.w185.x_male_hypothalamus_n9",7.89722755193608
"892","male","hypothalamus","inc.d9","PALB2","y95.g131.x_male_hypothalamus_inc.d9",7.79227051692238
"893","male","hypothalamus","control","PRL","L.R3_male_hypothalamus_control",10.5374434268649
"894","male","hypothalamus","control","PRL","L.W3_male_hypothalamus_control",11.0700816302467
"895","male","hypothalamus","n5","PRL","blk12.x_male_hypothalamus_n5.NYNO",10.7716711356093
"896","male","hypothalamus","inc.d9","PRL","blu108.w40.o158_male_hypothalamus_inc.d9",10.3960161828805
"897","male","hypothalamus","bldg","PRL","blu114.r38.w198_male_hypothalamus_bldg",10.7269821173757
"898","male","hypothalamus","n5","PRL","blu37.r65.x_male_hypothalamus_n5",10.4054819212795
"899","male","hypothalamus","n5","PRL","d.s008.y.blk_male_hypothalamus_n5",10.5399899119094
"900","male","hypothalamus","lay","PRL","g.s.blk.y_male_hypothalamus_lay",13.0019607730764
"901","male","hypothalamus","hatch","PRL","g114.w83.x_male_hypothalamus_hatch",10.4908014000149
"902","male","hypothalamus","inc.d3","PRL","g146.blu51_male_hypothalamus_inc.d3.NYNO",11.4317660487742
"903","male","hypothalamus","hatch","PRL","g53.y84_male_hypothalamus_hatch",10.5183907051472
"904","male","hypothalamus","hatch","PRL","o39.y77.x_male_hypothalamus_hatch",10.6646493434746
"905","male","hypothalamus","inc.d9","PRL","o49.x_male_hypothalamus_inc.d9",10.1061871854047
"906","male","hypothalamus","lay","PRL","pk.w.s141.o_male_hypothalamus_lay",10.5638576091938
"907","male","hypothalamus","lay","PRL","r.s116.blk.pu_male_hypothalamus_lay",10.3874836670439
"908","male","hypothalamus","lay","PRL","r190.o43.x_male_hypothalamus_lay",10.267766337657
"909","male","hypothalamus","hatch","PRL","r41.w99.x_male_hypothalamus_hatch",10.4168763191064
"910","male","hypothalamus","bldg","PRL","s.pu148.blk.r_male_hypothalamus_bldg",10.3975811769812
"911","male","hypothalamus","lay","PRL","s150.w.g.blk_male_hypothalamus_lay",10.1488493571509
"912","male","hypothalamus","inc.d9","PRL","w34.x_male_hypothalamus_inc.d9",10.161477636278
"913","male","hypothalamus","inc.d9","PRL","x.blu106.o153_male_hypothalamus_inc.d9",10.3662019269574
"914","male","hypothalamus","n5","PRL","x.blu30_male_hypothalamus_n5",10.7276969571045
"915","male","hypothalamus","control","PRL","x.g.g.ATLAS_male_hypothalamus_control",10.0014457216599
"916","male","hypothalamus","inc.d3","PRL","x.g147.blu28_male_hypothalamus_inc.d3",10.1341078487452
"917","male","hypothalamus","inc.d3","PRL","x.o163.w101_male_hypothalamus_inc.d3",10.4954549097919
"918","male","hypothalamus","bldg","PRL","x.o30.g134_male_hypothalamus_bldg",11.7520005458286
"919","male","hypothalamus","hatch","PRL","x.r178_male_hypothalamus_hatch",11.1550263581521
"920","male","hypothalamus","inc.d3","PRL","x.r64.g140_male_hypothalamus_inc.d3",10.2942016844635
"921","male","hypothalamus","inc.d17","PRL","x.y132.w76_male_hypothalamus_inc.d17",11.374473961204
"922","male","hypothalamus","n9","PRL","y131.w185.x_male_hypothalamus_n9",10.5120409573719
"923","male","hypothalamus","inc.d9","PRL","y95.g131.x_male_hypothalamus_inc.d9",10.4008111306968
"924","male","hypothalamus","control","PRLR","L.R3_male_hypothalamus_control",7.06372645004269
"925","male","hypothalamus","control","PRLR","L.W3_male_hypothalamus_control",8.39619406739292
"926","male","hypothalamus","n5","PRLR","blk12.x_male_hypothalamus_n5.NYNO",7.83607096244164
"927","male","hypothalamus","inc.d9","PRLR","blu108.w40.o158_male_hypothalamus_inc.d9",8.17512378884381
"928","male","hypothalamus","bldg","PRLR","blu114.r38.w198_male_hypothalamus_bldg",7.75966990037957
"929","male","hypothalamus","n5","PRLR","blu37.r65.x_male_hypothalamus_n5",8.13272659611804
"930","male","hypothalamus","n5","PRLR","d.s008.y.blk_male_hypothalamus_n5",8.49920962737348
"931","male","hypothalamus","lay","PRLR","g.s.blk.y_male_hypothalamus_lay",6.61816392853666
"932","male","hypothalamus","hatch","PRLR","g114.w83.x_male_hypothalamus_hatch",8.13352524920256
"933","male","hypothalamus","inc.d3","PRLR","g146.blu51_male_hypothalamus_inc.d3.NYNO",7.74251166917467
"934","male","hypothalamus","hatch","PRLR","g53.y84_male_hypothalamus_hatch",7.77229804192216
"935","male","hypothalamus","hatch","PRLR","o39.y77.x_male_hypothalamus_hatch",8.05277790705312
"936","male","hypothalamus","inc.d9","PRLR","o49.x_male_hypothalamus_inc.d9",7.55928559060616
"937","male","hypothalamus","lay","PRLR","pk.w.s141.o_male_hypothalamus_lay",8.25950361215702
"938","male","hypothalamus","lay","PRLR","r.s116.blk.pu_male_hypothalamus_lay",8.33853461234895
"939","male","hypothalamus","lay","PRLR","r190.o43.x_male_hypothalamus_lay",8.10367888748098
"940","male","hypothalamus","hatch","PRLR","r41.w99.x_male_hypothalamus_hatch",8.23514565311578
"941","male","hypothalamus","bldg","PRLR","s.pu148.blk.r_male_hypothalamus_bldg",7.85921098925368
"942","male","hypothalamus","lay","PRLR","s150.w.g.blk_male_hypothalamus_lay",8.36786686569976
"943","male","hypothalamus","inc.d9","PRLR","w34.x_male_hypothalamus_inc.d9",8.4846485876484
"944","male","hypothalamus","inc.d9","PRLR","x.blu106.o153_male_hypothalamus_inc.d9",8.22706289984239
"945","male","hypothalamus","n5","PRLR","x.blu30_male_hypothalamus_n5",8.0711276641573
"946","male","hypothalamus","control","PRLR","x.g.g.ATLAS_male_hypothalamus_control",6.31315384720463
"947","male","hypothalamus","inc.d3","PRLR","x.g147.blu28_male_hypothalamus_inc.d3",7.91850401936528
"948","male","hypothalamus","inc.d3","PRLR","x.o163.w101_male_hypothalamus_inc.d3",8.22224318321087
"949","male","hypothalamus","bldg","PRLR","x.o30.g134_male_hypothalamus_bldg",7.36852817610719
"950","male","hypothalamus","hatch","PRLR","x.r178_male_hypothalamus_hatch",7.56423065757337
"951","male","hypothalamus","inc.d3","PRLR","x.r64.g140_male_hypothalamus_inc.d3",8.02261573303409
"952","male","hypothalamus","inc.d17","PRLR","x.y132.w76_male_hypothalamus_inc.d17",8.06760683054568
"953","male","hypothalamus","n9","PRLR","y131.w185.x_male_hypothalamus_n9",8.1024393679293
"954","male","hypothalamus","inc.d9","PRLR","y95.g131.x_male_hypothalamus_inc.d9",8.36263845845683
"955","male","pituitary","control","AVPR1B","L.R3_male_pituitary_control.NYNO",9.23669248648113
"956","male","pituitary","control","AVPR1B","L.W3_male_pituitary_control",7.91531866986393
"957","male","pituitary","n5","AVPR1B","blk12.x_male_pituitary_n5",8.88035609929631
"958","male","pituitary","inc.d9","AVPR1B","blu108.w40.o158_male_pituitary_inc.d9",9.09511255476568
"959","male","pituitary","bldg","AVPR1B","blu114.r38.w198_male_pituitary_bldg",10.6766498668476
"960","male","pituitary","n5","AVPR1B","blu37.r65.x_male_pituitary_n5",9.28741317632079
"961","male","pituitary","n5","AVPR1B","d.s008.y.blk_male_pituitary_n5",8.85256653299577
"962","male","pituitary","lay","AVPR1B","g.s.blk.y_male_pituitary_lay",9.25973283507349
"963","male","pituitary","hatch","AVPR1B","g114.w83.x_male_pituitary_hatch.NYNO",8.4328231461896
"964","male","pituitary","inc.d3","AVPR1B","g146.blu51_male_pituitary_inc.d3",9.06203359497889
"965","male","pituitary","hatch","AVPR1B","g53.y84_male_pituitary_hatch",8.64046915570191
"966","male","pituitary","hatch","AVPR1B","o39.y77.x_male_pituitary_hatch",9.18360398213424
"967","male","pituitary","inc.d9","AVPR1B","o49.x_male_pituitary_inc.d9",9.04179302194714
"968","male","pituitary","lay","AVPR1B","pk.w.s141.o_male_pituitary_lay",9.99438995692001
"969","male","pituitary","lay","AVPR1B","r.s116.blk.pu_male_pituitary_lay",7.77058152550083
"970","male","pituitary","lay","AVPR1B","r190.o43.x_male_pituitary_lay",8.5933274794538
"971","male","pituitary","hatch","AVPR1B","r41.w99.x_male_pituitary_hatch",8.99295950438286
"972","male","pituitary","bldg","AVPR1B","s.pu148.blk.r_male_pituitary_bldg",8.90081177211449
"973","male","pituitary","lay","AVPR1B","s150.w.g.blk_male_pituitary_lay",9.40440334570016
"974","male","pituitary","inc.d9","AVPR1B","w34.x_male_pituitary_inc.d9",8.51052340404873
"975","male","pituitary","control","AVPR1B","x.blu.o.ATLAS_male_pituitary_control",8.39504756308155
"976","male","pituitary","n9","AVPR1B","x.blu23.w14_male_pituitary_n9",9.54063720471686
"977","male","pituitary","control","AVPR1B","x.g.ATLAS_male_pituitary_control",8.23473945450832
"978","male","pituitary","inc.d9","AVPR1B","x.g13.w109_male_pituitary_inc.d9",9.00462076511466
"979","male","pituitary","hatch","AVPR1B","x.g70_male_pituitary_hatch",8.4665972827766
"980","male","pituitary","n5","AVPR1B","x.o164.w123_male_pituitary_n5.NYNO",9.16425440408314
"981","male","pituitary","inc.d9","AVPR1B","x.o47.y82_male_pituitary_inc.d9",8.40060248484703
"982","male","pituitary","n5","AVPR1B","x.r181_male_pituitary_n5",9.48124289123623
"983","male","pituitary","bldg","AVPR1B","x.r67.blu35_male_pituitary_bldg.NYNO",9.39336344556233
"984","male","pituitary","inc.d17","AVPR1B","x.y132.w76_male_pituitary_inc.d17",8.16013213643743
